HCOT1,HAMBLEN CO. HQ,RAWS,36.25693893432617,-83.27694702148438,354.5,-9999.0,null,null,null,true
KFWH1,KII,RAWS,21.688060760498047,-157.9522247314453,1.5,-9999.0,null,null,null,true
DBCM8,DRY BLOOD CREEK,RAWS,47.244171142578125,-108.35749816894531,914.4000244140625,-9999.0,null,null,null,true
